"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day4 post-infection vs control Lung tissue experiments from twelve independent studies (GSE23955, GSE36969, GSE40824, GSE40827, GSE49262, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE64661, GSE68820) and four strains (SARS-CoV GZ02, SARS-CoV HC-SZ-6103, SARS-CoV Urbani, SARS-CoV MA15). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata."		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day4 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."		
		
Gene	Specificity	Score Ave
Olfml2b	7 out of 15	7.942017377
Mcmbp	7 out of 15	7.931321705
Pold1	9 out of 15	7.897913893
Runx2	7 out of 15	7.894066113
Gm7241	8 out of 15	7.881991509
Stk39	7 out of 15	7.872831159
Rwdd2b	7 out of 15	7.868856629
Btbd10	7 out of 15	7.86783154
LOC716409	7 out of 15	7.866726475
Atf6	7 out of 15	7.86403378
Nme6	7 out of 15	7.837544633
Otub1	8 out of 15	7.831193248
LOC100045848	7 out of 15	7.828217836
Tmem206	10 out of 15	7.826965291
Aig1	10 out of 15	7.811695098
Nqo2	8 out of 15	7.806617431
P2ry12	7 out of 15	7.795128188
Vsig1	7 out of 15	7.791424904
LOC707129	8 out of 15	7.7707284
IL4R	7 out of 15	7.765332943
Rab7l1	7 out of 15	7.759967035
Nhlrc3	8 out of 15	7.755443928
Itgb3bp	7 out of 15	7.731939498
Kdm5a	10 out of 15	7.73030077
Ffar2	7 out of 15	7.722274666
Tmem140	8 out of 15	7.720741522
LOC722132	7 out of 15	7.715466435
44079	8 out of 15	7.715380687
Gpr64	7 out of 15	7.706941465
LOC715816	9 out of 15	7.705852934
Scamp5	8 out of 15	7.68083854
Pla2g15	7 out of 15	7.679317857
Csl	8 out of 15	7.66576065
Haus3	7 out of 15	7.642394634
LOC693459	9 out of 15	7.635244927
Tfpi	8 out of 15	7.633286511
Setd5	10 out of 15	7.629881432
Atl3	12 out of 15	7.621726264
PTGFRN	7 out of 15	7.620470962
Tmem127	9 out of 15	7.617391751
Uba1	7 out of 15	7.617151039
Habp4	9 out of 15	7.612879035
Tank	9 out of 15	7.600654173
Hmgxb4	7 out of 15	7.598815457
LOC715781	7 out of 15	7.592392585
Dusp19	11 out of 15	7.586552074
Eif2s3x	7 out of 15	7.579770254
Tsc1	9 out of 15	7.578446198
CNDP2	8 out of 15	7.576225464
Fam83h	9 out of 15	7.574453138
Rab4b	7 out of 15	7.568050943
Psma5	10 out of 15	7.553605671
Ankib1	7 out of 15	7.547331354
Amigo3	7 out of 15	7.523776527
Mfsd7a	7 out of 15	7.517684785
Ppp2r3c	7 out of 15	7.493768186
DEF8	7 out of 15	7.486956165
Desi2	13 out of 15	7.466532787
EFHD2	9 out of 15	7.4630487
Alyref2	7 out of 15	7.444142879
Ctsc	7 out of 15	7.425853066
SIP1	7 out of 15	7.38909495
Bin3	7 out of 15	7.373062131
Tmem14c	7 out of 15	7.369303045
9930013L23Rik	7 out of 15	7.362667003
Ppp2r3d	7 out of 15	7.335601924
Psmd9	10 out of 15	7.335007827
LOC698834	7 out of 15	7.312339209
Tfec	7 out of 15	7.311224437
Cds1	10 out of 15	7.309845399
Timm17a	9 out of 15	7.290791754
Ptges3	9 out of 15	7.281985336
Clasp1	8 out of 15	7.27557827
DOCK7	7 out of 15	7.260835025
S1pr2	8 out of 15	7.227150102
TACC1	7 out of 15	7.213683253
Ttc9c	7 out of 15	7.208750855
Psmc6	7 out of 15	7.207295083
Mrpl27	9 out of 15	7.206185491
Nutf2	8 out of 15	7.205157189
LOC712203	7 out of 15	7.171987819
Timm50	7 out of 15	7.148554767
Lyar	7 out of 15	7.146298765
Il27ra	8 out of 15	7.126664236
EPS8	7 out of 15	7.095231139
Psmg4	7 out of 15	7.082508375
707059	7 out of 15	7.039454089
Scfd2	7 out of 15	7.030057561
Kif5c	8 out of 15	7.023245539
LOC714099	8 out of 15	7.016074266
43891	7 out of 15	7.01181281
Akr1e1	8 out of 15	7.011042583
Ptpn14	8 out of 15	6.982153804
PSMF1	7 out of 15	6.978518808
Cpne3	8 out of 15	6.946018997
Faf1	9 out of 15	6.94369109
LMNA	8 out of 15	6.931449875
Padi2	7 out of 15	6.921573911
Tsta3	9 out of 15	6.91135772
PEMT	7 out of 15	6.904065323
ARHGAP21	11 out of 15	6.898528134
Snapc3	12 out of 15	6.886975195
Sap30bp	8 out of 15	6.872033636
Mmab	12 out of 15	6.867633052
Cbx5	11 out of 15	6.81533418
Nosip	9 out of 15	6.807875127
Ccl19	8 out of 15	6.800370385
Pvrl2	8 out of 15	6.789601037
Hspa8	8 out of 15	6.778736409
Tbrg1	10 out of 15	6.710385452
Psmd10	8 out of 15	6.695777537
Mvk	8 out of 15	6.689699047
Sema3f	7 out of 15	6.676793659
Parva	9 out of 15	6.667261025
LIG3	8 out of 15	6.653948648
Sh3kbp1	7 out of 15	6.647250297
Anxa3	7 out of 15	6.623026173
Lnpep	7 out of 15	6.622062232
Lbp	7 out of 15	6.612176395
Seh1l	11 out of 15	6.609877415
Ccdc167	11 out of 15	6.591041345
Atp6v0a2	10 out of 15	6.556070505
Fermt3	8 out of 15	6.550828779
Samsn1	11 out of 15	6.530369459
Eda2r	7 out of 15	6.50903728
Fam192a	10 out of 15	6.505593002
Rhoa	9 out of 15	6.463558613
Zfp809	7 out of 15	6.457330294
MYBBP1A	7 out of 15	6.416151879
LOC715545	7 out of 15	6.415813859
Adrm1	8 out of 15	6.407964691
EGFR	10 out of 15	6.401195479
LOC720038	7 out of 15	6.396171499
Vps37a	10 out of 15	6.341981643
TBL3	7 out of 15	6.331263201
LOC699034	8 out of 15	6.297649052
Sod2	8 out of 15	6.294099644
Cse1l	7 out of 15	6.267302357
Grpr	8 out of 15	6.265443929
Dnajc15	7 out of 15	6.262783064
Trp53	7 out of 15	6.247154791
Ubtd1	10 out of 15	6.187363303
Ufsp2	8 out of 15	6.179087672
Pcnxl4	12 out of 15	6.178775134
Cdc42ep4	7 out of 15	6.172849647
Atf7	7 out of 15	6.11031583
Ncbp2	9 out of 15	6.092675864
Hyou1	8 out of 15	6.084309424
LOC718948	7 out of 15	6.083257034
Scn1b	10 out of 15	6.072265555
Ndufa12	7 out of 15	6.068462549
Creb3l2	10 out of 15	6.067497682
LOC707327	9 out of 15	6.033604016
St3gal4	8 out of 15	6.031602296
Fam107a	7 out of 15	6.023647672
Atpbd4	7 out of 15	6.019758337
Ecm1	8 out of 15	6.000763609
Mcl1	9 out of 15	6.000410999
Arl8b	11 out of 15	5.997842857
LOC717769	7 out of 15	5.981255869
Vps33a	8 out of 15	5.979370903
Tspo	10 out of 15	5.952500304
Pofut1	7 out of 15	5.932504774
Nacc1	9 out of 15	5.932225114
Fndc3b	10 out of 15	5.928849326
Ddb2	10 out of 15	5.927342551
Htra3	7 out of 15	5.926783253
APRT	7 out of 15	5.921810897
Galnt3	7 out of 15	5.917458363
Eif5	11 out of 15	5.914860042
Ddx19b	8 out of 15	5.896454359
LOC707239	7 out of 15	5.882451234
Axl	9 out of 15	5.882442613
Cisd2	7 out of 15	5.855742146
Sec61g	7 out of 15	5.848840158
MAPK1	9 out of 15	5.825599524
Zfp532	7 out of 15	5.818902529
LOC713630	7 out of 15	5.814183587
LOC711670	7 out of 15	5.800770706
LOC714024	8 out of 15	5.777341072
Acbd3	7 out of 15	5.760689922
LOC715842	7 out of 15	5.757622624
Rhog	7 out of 15	5.739753656
Eps15l1	7 out of 15	5.735306664
PLXNB2	8 out of 15	5.721858993
Uxt	7 out of 15	5.707610647
Pan2	7 out of 15	5.686499452
703658	7 out of 15	5.683312034
Abhd8	7 out of 15	5.682887298
Tbl2	8 out of 15	5.67662384
Arl5b	9 out of 15	5.673193535
Ubr3	9 out of 15	5.663050928
Tmem248	9 out of 15	5.656102253
Piga	7 out of 15	5.647945212
Fam76b	9 out of 15	5.647178984
EIF5B	7 out of 15	5.632616377
SERINC2	7 out of 15	5.631500342
Adrbk1	7 out of 15	5.601522031
Mrpl15	8 out of 15	5.596730018
Epb4.1l1	7 out of 15	5.591502777
697687	8 out of 15	5.585475268
Esyt2	11 out of 15	5.574225221
Jak3	8 out of 15	5.573642763
Ctdsp2	11 out of 15	5.573186805
Zfp672	10 out of 15	5.570218079
5031439G07Rik	7 out of 15	5.56061261
LOC713035	7 out of 15	5.558156286
LOC700574	8 out of 15	5.550347238
Tnpo1	12 out of 15	5.539366437
WDR18	7 out of 15	5.517508095
LOC693830	8 out of 15	5.465541807
Ebna1bp2	10 out of 15	5.443510935
LOC710518	9 out of 15	5.432951143
Mrpl13	7 out of 15	5.375625943
44080	9 out of 15	5.251645831
Stat3	7 out of 15	5.243595402
LOC713575	9 out of 15	5.233815283
Map4k4	9 out of 15	5.210885108
Dyrk1a	8 out of 15	5.185650819
Hhip	11 out of 15	5.162137671
CRBN	11 out of 15	5.139343505
Magohb	8 out of 15	5.120334773
Csnk1d	7 out of 15	5.116695165
Glrx2	8 out of 15	5.070974579
NYREN18	9 out of 15	5.054171105
Psmb5	8 out of 15	5.012596222
CDC42BPA	7 out of 15	4.988710219
H1f0	8 out of 15	4.953972894
Sec14l1	8 out of 15	4.948209393
Polr3e	10 out of 15	4.928369172
LOC702291	7 out of 15	4.924359327
Sema3a	9 out of 15	4.908638178
Mrpl21	7 out of 15	4.895360066
Emc8	10 out of 15	4.864722263
Fkbp2	8 out of 15	4.835682286
705571	8 out of 15	4.808468634
Rnf180	9 out of 15	4.801155432
Dapk1	8 out of 15	4.745110185
Gprc5b	8 out of 15	4.691168238
LOC722050	7 out of 15	4.681222111
Fbxw2	7 out of 15	4.651300226
LOC711173	7 out of 15	4.618751275
LOC720965	8 out of 15	4.607723072
Oxsm	7 out of 15	4.596467623
ADSS	9 out of 15	4.591487837
2310044G17Rik	7 out of 15	4.584745868
4933433P14Rik	10 out of 15	4.567198417
LOC722623	9 out of 15	4.561474226
Ttc3	7 out of 15	4.512623749
4930503L19Rik	8 out of 15	4.499232454
Mul1	8 out of 15	4.432386972
Abcb7	8 out of 15	4.412819189
Tm2d2	8 out of 15	4.352677769
Kansl3	8 out of 15	4.343797154
D19Bwg1357e	7 out of 15	4.325751529
Cobl	10 out of 15	4.276311198
SPOP	8 out of 15	4.275930361
Prmt3	9 out of 15	4.261965229
LOC702390	7 out of 15	4.246820329
MKRN1	8 out of 15	4.229920029
Agxt2l2	11 out of 15	4.215388495
Odf2	9 out of 15	4.209063254
705482	8 out of 15	4.199579386
Smarcc2	8 out of 15	4.198541573
Cryab	7 out of 15	4.197906445
Taf6l	8 out of 15	4.180472021
LOC712161	7 out of 15	4.170400226
Uchl5	8 out of 15	4.15137999
Tmco4	8 out of 15	4.124246649
Mthfd1l	7 out of 15	4.083898244
LOC703434	9 out of 15	4.045158756
SERINC3	7 out of 15	4.042953606
LOC717781	7 out of 15	4.033629096
Sphk1	8 out of 15	4.026515053
Irgq	7 out of 15	3.97223423
Cdcp1	7 out of 15	3.950540291
Mpp7	7 out of 15	3.928553137
Sec22c	10 out of 15	3.919307219
GMPPB	9 out of 15	3.889808385
LOC714433	7 out of 15	3.862094885
NLE1	8 out of 15	3.801029891
Orc4	9 out of 15	3.756001548
EXOC5	7 out of 15	3.716662604
NOC2L	8 out of 15	3.712498054
Hnrnpa3	14 out of 15	3.692479761
Scamp1	12 out of 15	3.691803642
Zfp367	8 out of 15	3.665745677
Cstf1	9 out of 15	3.665539613
ACOX1	9 out of 15	3.655745127
LOC712046	8 out of 15	3.632605223
Ubxn4	8 out of 15	3.623561843
LOC714869	8 out of 15	3.608865258
LOC710022	10 out of 15	3.564746737
MLL	8 out of 15	3.543884145
Pias1	8 out of 15	3.524938061
Gmps	10 out of 15	3.523508187
Cyfip2	8 out of 15	3.468391803
LOC696685	7 out of 15	3.463777103
Fads3	7 out of 15	3.441713781
Dars	9 out of 15	3.405547954
Rnf150	10 out of 15	3.380712449
RAET1E	7 out of 15	3.30647499
LOC709155	7 out of 15	3.294679661
Hnrpll	7 out of 15	3.274718728
Zfp12	13 out of 15	3.270839055
Slc30a7	10 out of 15	3.229205505
Armcx3	11 out of 15	3.225056528
Polr3gl	10 out of 15	3.198100547
GFOD1	7 out of 15	3.17754143
Wdr37	7 out of 15	3.174997053
Hnrpdl	9 out of 15	3.141953783
Fancg	10 out of 15	3.126383894
Lsm6	9 out of 15	3.116430342
LOC712972	7 out of 15	3.108374166
Ints7	8 out of 15	3.104273799
Cask	7 out of 15	3.086574046
Ankrd39	7 out of 15	3.07823676
SFRP4	7 out of 15	3.068530923
Akap2	11 out of 15	3.054550113
Mrps23	8 out of 15	3.037269935
Gnl1	8 out of 15	3.032150891
Tmem106b	13 out of 15	3.026098324
LOC710142	8 out of 15	3.004496306
Stx17	10 out of 15	2.946916712
Mtap4	7 out of 15	2.940834789
Irf6	9 out of 15	2.932943674
Fam76a	8 out of 15	2.930573499
Capza2	7 out of 15	2.913119241
Trip12	10 out of 15	2.908547587
Adcy7	9 out of 15	2.906129601
VPS13B	7 out of 15	2.868755202
Stab1	8 out of 15	2.835180815
Cklf	10 out of 15	2.824059761
Ankrd33b	11 out of 15	2.823035325
Ap1s1	12 out of 15	2.785468864
Mdp1	8 out of 15	2.772181671
Glipr1	8 out of 15	2.760220128
Dip2c	11 out of 15	2.662650424
DAAM1	12 out of 15	2.630680727
Ankrd6	7 out of 15	2.630428391
LOC708205	7 out of 15	2.607694215
Cep170	8 out of 15	2.600942964
Cds2	13 out of 15	2.543439749
2810403A07Rik	7 out of 15	2.535175997
Ccnt1	7 out of 15	2.531548258
ALS2	7 out of 15	2.49151582
Agps	9 out of 15	2.478731464
LOC700681	10 out of 15	2.440553744
PROK2	7 out of 15	2.429199357
Use1	9 out of 15	2.428558812
Slc30a1	7 out of 15	2.388635835
1810011H11Rik	7 out of 15	2.38416072
LOC714317	7 out of 15	2.383872669
Rab3ip	9 out of 15	2.345909142
Fus	7 out of 15	2.3307436
Ptprr	11 out of 15	2.320459145
Rsbn1l	11 out of 15	2.256297518
Cep135	9 out of 15	2.138378301
Vta1	7 out of 15	2.126860363
Hadha	9 out of 15	2.110990587
LOC708948	7 out of 15	2.103770429
KCMF1	9 out of 15	2.093175607
Zfx	9 out of 15	2.072218701
Zfand5	8 out of 15	2.026416791
Lin7c	12 out of 15	2.015376054
2810407C02Rik	8 out of 15	2.012866147
Farsa	8 out of 15	1.986759086
Bcl2l11	10 out of 15	1.964496198
Itgb3	9 out of 15	1.950403493
PPAN	7 out of 15	1.940983055
Msh6	14 out of 15	1.93839987
ADAMTS8	8 out of 15	1.909656099
Arid5b	8 out of 15	1.900060612
E330009J07Rik	11 out of 15	1.898083845
Gspt1	11 out of 15	1.846236889
Mrpl17	9 out of 15	1.830511522
Tardbp	10 out of 15	1.816983441
Pwwp2a	8 out of 15	1.794619284
Fem1c	9 out of 15	1.773040137
Acbd5	7 out of 15	1.703920865
Eno4	7 out of 15	1.702883327
Pank2	8 out of 15	1.690349544
MKLN1	8 out of 15	1.677349552
Ghitm	8 out of 15	1.652057011
LOC707407	8 out of 15	1.646137937
ZNF407	7 out of 15	1.589610191
Il2ra	7 out of 15	1.571536152
LOC696884	9 out of 15	1.566632752
ARNT	9 out of 15	1.565809591
Acly	13 out of 15	1.504271369
Adamtsl5	10 out of 15	1.498977743
LOC713992	7 out of 15	1.490727493
LOC699437	7 out of 15	1.456349124
Ankrd40	11 out of 15	1.45528555
LOC715214	10 out of 15	1.44227389
LOC696654	9 out of 15	1.432399777
Rab2a	7 out of 15	1.409201901
Get4	12 out of 15	1.405192326
Whsc1l1	7 out of 15	1.360631993
Gramd1b	8 out of 15	1.336882378
LOC698727	8 out of 15	1.280160876
LOC710496	10 out of 15	1.268449277
EML4	7 out of 15	1.264773397
Thap2	7 out of 15	1.256658663
LOC719141	12 out of 15	1.234528675
Atf7ip	13 out of 15	1.228824775
Dock8	7 out of 15	1.192242088
MBTPS1	7 out of 15	1.172396838
Tle1	10 out of 15	1.157593692
Nrp1	13 out of 15	1.151175271
PRMT2	7 out of 15	1.140077976
Trpc2	7 out of 15	1.129502963
Dazap2	11 out of 15	1.123719578
NLK	8 out of 15	1.114108774
Ip6k1	10 out of 15	1.100692959
AHI1	7 out of 15	1.046921093
Snrpd3	7 out of 15	1.039734046
Ap1s2	7 out of 15	1.01494218
LOC714389	7 out of 15	1.012447837
Tcof1	7 out of 15	0.978810093
Vps33b	12 out of 15	0.956922698
Gabpb1	11 out of 15	0.948925768
Tgfb2	7 out of 15	0.90001876
MEGF9	9 out of 15	0.861706173
Fnbp1	8 out of 15	0.860897059
Ints8	9 out of 15	0.843563653
Acap2	10 out of 15	0.826397571
CNIH4	11 out of 15	0.796808816
APBB2	9 out of 15	0.780627877
FANCC	8 out of 15	0.762594593
H2afj	10 out of 15	0.731067103
LOC712377	9 out of 15	0.70241617
Ctnna1	11 out of 15	0.667544402
ANKRD11	12 out of 15	0.637071157
Ercc8	7 out of 15	0.635965733
LENG1	7 out of 15	0.576438686
Spin1	8 out of 15	0.573682615
Wipi2	11 out of 15	0.559628856
Zfr	8 out of 15	0.556852037
Snrnp200	8 out of 15	0.547465183
LOC704143	8 out of 15	0.512916932
Asph	9 out of 15	0.510589977
LOC701132	7 out of 15	0.500751597
Hist3h2bb-ps	7 out of 15	0.462325247
Tubb2b	9 out of 15	0.453636222
Derl2	11 out of 15	0.45008673
Stat6	7 out of 15	0.442043911
LOC710476	9 out of 15	0.441321267
Pde3b	8 out of 15	0.426979089
2310022B05Rik	13 out of 15	0.407692829
Mum1	11 out of 15	0.400293497
Magi3	7 out of 15	0.388182945
Ppp2r5e	8 out of 15	0.386932054
Dot1l	9 out of 15	0.375106968
Zfp397	10 out of 15	0.354940429
Unc13b	9 out of 15	0.348597677
Ccny	15 out of 15	0.326994239
Pdcd6ip	12 out of 15	0.289447479
Tbx5	7 out of 15	0.284144229
LOC722257	7 out of 15	0.272062014
Fnbp1l	8 out of 15	0.261063216
Lmod1	8 out of 15	0.251557415
Tmem203	7 out of 15	0.244787912
Rab3gap2	7 out of 15	0.225443282
0610009O20Rik	9 out of 15	0.212970726
LOC708902	9 out of 15	0.142538737
6530401N04Rik	10 out of 15	0.140453135
Pkp4	8 out of 15	0.129622875
706891	10 out of 15	0.111021974
Klf7	11 out of 15	0.090826476
LOC698172	7 out of 15	0.085624443
RUNX1	7 out of 15	0.084442303
Suv420h1	12 out of 15	0.068488009
Med6	9 out of 15	0.039923797
Lgals8	10 out of 15	0.032080609
Arpp19	7 out of 15	0.030747584
LOC709551	7 out of 15	-0.039528167
Ccdc55	7 out of 15	-0.041683043
Sos2	8 out of 15	-0.050433714
Sel1l	9 out of 15	-0.063550025
LOC705151	8 out of 15	-0.072011672
LOC694390	11 out of 15	-0.10169154
CD47	8 out of 15	-0.105062999
Fbxo32	9 out of 15	-0.12273658
OTUD7B	7 out of 15	-0.126056147
Fam116a	7 out of 15	-0.148404865
Asb3	8 out of 15	-0.16064684
Gcfc1	8 out of 15	-0.163046497
RAD51L1	12 out of 15	-0.212435117
LOC712861	7 out of 15	-0.219952605
Ap1g1	11 out of 15	-0.227161608
Pde7b	11 out of 15	-0.267976849
Hipk3	11 out of 15	-0.26986573
Pccb	10 out of 15	-0.280929415
Fbxo28	9 out of 15	-0.295424471
Smarce1	7 out of 15	-0.330733547
APH1B	8 out of 15	-0.34778011
Aasdhppt	9 out of 15	-0.350219861
Ssh2	13 out of 15	-0.366856034
RNF141	7 out of 15	-0.383236671
ITGA4	11 out of 15	-0.393020553
Tnrc6b	14 out of 15	-0.399519803
Kctd18	7 out of 15	-0.422355425
LOC715553	9 out of 15	-0.429954924
LOC712439	10 out of 15	-0.436653581
GCOM1	8 out of 15	-0.438007463
Usp47	8 out of 15	-0.449782223
LOC710236	10 out of 15	-0.458824124
LOC700954	10 out of 15	-0.473804504
Rnmt	8 out of 15	-0.492836635
Btbd9	8 out of 15	-0.496043497
NHS	8 out of 15	-0.520687686
CASP2	8 out of 15	-0.522082574
LOC719682	7 out of 15	-0.570698335
METTL13	7 out of 15	-0.577338525
Cwc27	8 out of 15	-0.579071492
Ctnnb1	13 out of 15	-0.585347985
Galnt2	7 out of 15	-0.599287943
Zbtb43	9 out of 15	-0.621714451
Btf3l4	7 out of 15	-0.625775913
Ppfia3	7 out of 15	-0.627909315
Tnrc6a	9 out of 15	-0.631455759
Mtdh	10 out of 15	-0.689754711
1810013L24Rik	11 out of 15	-0.700050391
Igf1r	12 out of 15	-0.74038367
Cab39	9 out of 15	-0.759856147
RSBN1	7 out of 15	-0.810944649
Pura	8 out of 15	-0.880520224
Rnf145	13 out of 15	-0.889970481
AW554918	9 out of 15	-0.931017581
Ift172	9 out of 15	-0.937634514
UBN1	8 out of 15	-0.974928011
Spon1	7 out of 15	-0.982634603
Sertad2	9 out of 15	-1.030839081
LOC697898	10 out of 15	-1.040163223
SYNJ1	8 out of 15	-1.040527412
Sdccag8	10 out of 15	-1.041704891
LOC711721	7 out of 15	-1.047431503
Rsc1a1	10 out of 15	-1.083617335
Gimap5	8 out of 15	-1.090762444
LOC703414	8 out of 15	-1.091235715
Zfp106	10 out of 15	-1.094591024
Clk2	7 out of 15	-1.118817925
Rpgrip1l	9 out of 15	-1.177675783
698724	9 out of 15	-1.180142365
TFDP2	9 out of 15	-1.180686088
STK4	7 out of 15	-1.181933832
Srpk2	7 out of 15	-1.194852033
Pacs1	7 out of 15	-1.216307839
Cyb5b	9 out of 15	-1.243553981
TC2N	9 out of 15	-1.244016316
Osbpl10	9 out of 15	-1.273504284
B230219D22Rik	9 out of 15	-1.284301152
Gpd1l	8 out of 15	-1.292670759
Tk2	9 out of 15	-1.33624992
LOC722844	7 out of 15	-1.341688847
LOC712256	7 out of 15	-1.374773341
2510009E07Rik	8 out of 15	-1.386855719
Tns3	7 out of 15	-1.417641131
Prrc2c	7 out of 15	-1.440976375
Esrrg	7 out of 15	-1.476880536
LOC716934	7 out of 15	-1.502747543
Pdgfrb	9 out of 15	-1.519596244
Mapk8	11 out of 15	-1.532282761
Slc6a6	8 out of 15	-1.535526929
TMCC1	7 out of 15	-1.560477863
6720456H20Rik	8 out of 15	-1.579408976
DGKE	8 out of 15	-1.579773711
LOC711751	7 out of 15	-1.613534717
Bcl2l2	12 out of 15	-1.6266512
Lat	7 out of 15	-1.627837638
Angel2	8 out of 15	-1.673289056
D14Abb1e	12 out of 15	-1.721489689
DAG1	7 out of 15	-1.760373794
Nudt8	9 out of 15	-1.762051367
Svil	12 out of 15	-1.804542136
Dlgap4	10 out of 15	-1.807777211
Abhd5	11 out of 15	-1.830489055
Dpt	9 out of 15	-1.841446605
Clpx	8 out of 15	-1.844267576
Degs1	7 out of 15	-1.862165769
RNFT2	8 out of 15	-1.879058911
Pou2f1	7 out of 15	-1.883997774
TMBIM6	8 out of 15	-1.943504549
Ddx50	7 out of 15	-1.984143042
Sin3b	9 out of 15	-1.994886717
Mrps25	10 out of 15	-2.032493419
Tcf12	8 out of 15	-2.035607009
Phka1	9 out of 15	-2.036666258
Zhx3	8 out of 15	-2.037375689
LOC718825	8 out of 15	-2.040578675
Tnfaip8	7 out of 15	-2.05725535
Nck2	9 out of 15	-2.119137115
Spg20	11 out of 15	-2.137779987
Tia1	9 out of 15	-2.195804115
Aspn	8 out of 15	-2.271444692
KDR	10 out of 15	-2.272255896
Zcchc6	9 out of 15	-2.275212728
Isoc1	11 out of 15	-2.275555888
Cul3	8 out of 15	-2.278600138
Agtrap	9 out of 15	-2.291177643
RDH10	7 out of 15	-2.298068875
Wac	10 out of 15	-2.308590039
Psd3	12 out of 15	-2.326206266
Magi1	14 out of 15	-2.351798539
Amz2	12 out of 15	-2.358045651
Lmo7	10 out of 15	-2.386508416
Cryzl1	8 out of 15	-2.402144255
REV3L	10 out of 15	-2.421819613
LOC718302	7 out of 15	-2.488666461
Smad5	12 out of 15	-2.488708637
AP3M2	7 out of 15	-2.490060161
LOC696623	8 out of 15	-2.514146912
Setd2	8 out of 15	-2.515471201
Tbx3	12 out of 15	-2.530295547
PTAFR	7 out of 15	-2.543730796
Scml4	8 out of 15	-2.581707186
MAML2	10 out of 15	-2.611901168
Galnt11	7 out of 15	-2.611939256
RGNEF	11 out of 15	-2.639390699
LOC696692	8 out of 15	-2.646644608
Atp2a2	9 out of 15	-2.689875617
Osbpl1a	10 out of 15	-2.692793111
Fitm2	7 out of 15	-2.720133123
Atp11a	8 out of 15	-2.765127567
Pop4	7 out of 15	-2.824877435
Trim44	9 out of 15	-2.839051327
NFIB	9 out of 15	-2.851079089
Zmym3	8 out of 15	-2.865642017
Zfp385b	7 out of 15	-2.877455264
Dzip3	8 out of 15	-2.8826219
Hectd1	10 out of 15	-2.92505329
LOC708778	13 out of 15	-2.937410953
Gramd1c	9 out of 15	-2.942011388
4921524J17Rik	7 out of 15	-2.943484762
Pcdh12	9 out of 15	-2.943887571
Gigyf2	10 out of 15	-2.946698155
Cul5	11 out of 15	-2.947687218
Zfp668	8 out of 15	-2.972578664
H13	9 out of 15	-2.995069877
Emp2	8 out of 15	-2.99713879
LOC715394	7 out of 15	-3.034735355
Ppm1b	12 out of 15	-3.050496311
Ddhd2	9 out of 15	-3.065705349
Dlat	11 out of 15	-3.090335141
LOC714798	8 out of 15	-3.091137773
LOC703114	7 out of 15	-3.114561651
LOC696761	7 out of 15	-3.123721192
LOC713800	7 out of 15	-3.131070726
N4bp2l2	9 out of 15	-3.132112844
Elmo1	9 out of 15	-3.169701087
Zfp7	7 out of 15	-3.203662629
Asxl2	10 out of 15	-3.253936453
Dock11	7 out of 15	-3.274109168
Igfbp5	7 out of 15	-3.281333059
Klhdc5	7 out of 15	-3.294796996
Fam126b	7 out of 15	-3.295914947
ZNF346	7 out of 15	-3.303443575
Syncrip	7 out of 15	-3.334275817
Thumpd3	10 out of 15	-3.344744173
Diexf	8 out of 15	-3.359219266
SSBP1	8 out of 15	-3.383430156
Kansl1	13 out of 15	-3.415451056
LOC709173	7 out of 15	-3.454021454
Mtch2	10 out of 15	-3.459188663
SKAP2	13 out of 15	-3.471116231
Pcmt1	8 out of 15	-3.509045033
Pi4ka	7 out of 15	-3.528261692
TNFSF13B	8 out of 15	-3.535190224
PAWR	7 out of 15	-3.55609657
LOC713831	12 out of 15	-3.556119867
Adarb1	9 out of 15	-3.574619055
Vps54	7 out of 15	-3.59238376
Bfsp2	7 out of 15	-3.604988206
Atp5a1	9 out of 15	-3.675574106
Foxn3	12 out of 15	-3.711057693
Phc3	13 out of 15	-3.731965191
Etl4	13 out of 15	-3.73521687
Zfp462	7 out of 15	-3.744397194
9330182L06Rik	7 out of 15	-3.753583558
Ccnh	9 out of 15	-3.75385386
PDE3A	10 out of 15	-3.753883297
Cfh	8 out of 15	-3.770500333
Zkscan1	11 out of 15	-3.859095367
Pnma1	9 out of 15	-3.870910353
LOC710978	9 out of 15	-3.908093612
Blzf1	8 out of 15	-3.918075361
Ccdc75	9 out of 15	-3.927169313
Ddx17	11 out of 15	-3.929694198
Itfg1	8 out of 15	-3.933025364
Rapgef6	10 out of 15	-3.947306677
2610002M06Rik	8 out of 15	-3.961007889
C18H18orf19	7 out of 15	-3.978323635
Slain2	12 out of 15	-3.988262628
Yy1	10 out of 15	-3.998034973
LOC719949	8 out of 15	-4.023352535
Mxi1	7 out of 15	-4.02537378
Rchy1	8 out of 15	-4.041628068
Kif13a	9 out of 15	-4.043025351
Ubr2	10 out of 15	-4.051302142
Zfhx3	14 out of 15	-4.058345199
